age,type,origin,rarity
2913,1,5,0.966102
6,0,4,0.966102
1861,3,4,0.966102
1861,1,3,0.966102
1280,3,6,0.966102
2908,1,5,0.966102
175,4,5,0.966102
1442,4,1,0.966102
1375,0,3,0.966102
1218,1,2,0.966154
613,3,1,0.966154
737,2,1,0.966154
2414,1,4,0.966154
2103,3,5,0.966154
1037,2,1,0.966154
735,3,2,0.966154
486,2,1,0.966154
486,0,5,0.966154
485,0,5,0.966154
912,2,2,0.966154
903,4,6,0.966154
901,3,6,0.966154
901,2,3,0.966154
108,2,4,0.966154
229,2,5,0.966154
1763,1,3,0.966154
108,0,2,0.966154
226,0,4,0.966154
1708,4,3,0.966154
94,1,2,0.966154
786,0,2,0.966154
94,0,3,0.966154
737,0,0,0.966154
758,0,2,0.966154
757,1,1,0.966154
387,2,6,0.966154
386,3,2,0.966154
751,0,3,0.966154
735,2,4,0.966154
901,4,1,0.966154
737,2,4,0.966154
31,4,3,0.966165
13,2,6,0.966184
61,0,4,0.966197
1573,3,4,0.966197
1315,2,1,0.966197
1281,1,2,0.966197
1275,2,6,0.966197
1275,4,6,0.966197
148,3,2,0.966216
168,3,3,0.966216
2915,4,4,0.966216
184,3,6,0.966216
2807,1,1,0.966216
1467,3,1,0.966216
2172,0,5,0.966216
20,4,5,0.966245
1227,2,0,0.966258
1227,1,2,0.966258
555,0,4,0.966258
534,0,4,0.966258
2093,2,4,0.966258
524,2,3,0.966258
1044,4,6,0.966258
2621,2,2,0.966258
360,4,5,0.966258
2387,1,4,0.966258
494,0,6,0.966258
1754,2,5,0.966258
719,2,5,0.966258
2376,1,2,0.966258
46,4,0,0.966258
371,1,5,0.966258
2617,4,3,0.966258
2609,4,1,0.966258
648,2,3,0.966258
1850,1,3,0.966292
1850,2,4,0.966292
1850,0,4,0.966292
1814,1,0,0.966292
1310,2,1,0.966292
2993,2,2,0.966292
2482,1,3,0.96633
2482,3,5,0.96633
1436,4,0,0.96633
2290,0,1,0.96633
2835,3,0,0.96633
1436,4,3,0.96633
2028,1,6,0.96633
2024,3,3,0.96633
1981,1,4,0.96633
1979,3,2,0.96633
834,1,1,0.96633
827,4,0,0.96633
2958,1,1,0.96633
1453,1,1,0.96633
2958,0,0,0.96633
2903,1,5,0.96633
2903,1,6,0.96633
2804,0,4,0.96633
2983,4,5,0.966346
2983,0,4,0.966346
525,0,6,0.966361
1045,3,2,0.966361
2390,1,2,0.966361
1904,2,6,0.966361
2106,2,1,0.966361
2099,2,2,0.966361
732,1,2,0.966361
1020,0,0,0.966361
718,3,5,0.966361
1904,2,1,0.966361
1904,3,0,0.966361
898,4,6,0.966361
891,0,0,0.966361
228,3,4,0.966361
227,0,4,0.966361
862,4,6,0.966361
1078,4,0,0.966361
1526,0,1,0.966361
752,3,2,0.966361
370,4,1,0.966361
1347,3,4,0.966361
2622,2,2,0.966361
2388,1,2,0.966361
2972,0,4,0.966387
1851,2,1,0.966387
1599,2,0,0.966387
1851,1,3,0.966387
32,0,6,0.966418
2753,1,2,0.966418
2481,3,1,0.966443
2025,3,3,0.966443
149,2,2,0.966443
1985,4,1,0.966443
1468,3,1,0.966443
829,0,0,0.966443
2686,4,0,0.966443
2839,0,1,0.966443
2832,3,5,0.966443
2171,0,2,0.966443
1079,2,2,0.966463
1079,4,0,0.966463
978,3,4,0.966463
974,2,2,0.966463
974,4,2,0.966463
951,2,5,0.966463
950,1,3,0.966463
896,4,1,0.966463
365,4,5,0.966463
1750,2,3,0.966463
1750,0,0,0.966463
1620,3,4,0.966463
1619,1,3,0.966463
1619,2,0,0.966463
397,4,3,0.966463
397,4,0,0.966463
397,1,4,0.966463
753,2,5,0.966463
2389,1,0,0.966463
1848,2,5,0.96648
1598,3,5,0.96648
1588,4,4,0.96648
1862,2,1,0.96648
1862,1,3,0.96648
2743,0,1,0.966543
2724,2,0,0.966543
2174,0,5,0.966555
2045,0,1,0.966555
2026,0,1,0.966555
1992,1,6,0.966555
2917,2,2,0.966555
835,1,6,0.966555
1961,3,4,0.966555
2917,4,4,0.966555
188,3,4,0.966555
2834,3,0,0.966555
40,4,3,0.966555
1228,1,2,0.966565
2610,3,0,0.966565
614,1,5,0.966565
614,1,1,0.966565
2366,4,2,0.966565
1111,0,4,0.966565
1111,1,5,0.966565
541,0,5,0.966565
973,4,2,0.966565
522,2,5,0.966565
980,3,4,0.966565
980,2,4,0.966565
973,3,3,0.966565
1906,3,4,0.966565
1906,2,1,0.966565
1902,3,4,0.966565
1786,2,5,0.966565
1761,1,3,0.966565
1758,0,3,0.966565
884,3,6,0.966565
863,2,6,0.966565
863,2,5,0.966565
1682,2,6,0.966565
415,0,0,0.966565
1621,2,0,0.966565
404,3,2,0.966565
404,1,6,0.966565
1514,3,4,0.966565
746,1,1,0.966565
1846,3,0,0.966574
1849,0,4,0.966574
1842,0,4,0.966574
1842,1,3,0.966574
1842,3,1,0.966574
160,4,3,0.966667
1422,2,4,0.966667
7,1,3,0.966667
1084,3,5,0.966667
1082,4,0,0.966667
2098,2,2,0.966667
2669,0,3,0.966667
1429,2,3,0.966667
1901,2,6,0.966667
1901,3,4,0.966667
1901,0,5,0.966667
1857,3,0,0.966667
1429,2,4,0.966667
920,1,3,0.966667
1820,2,1,0.966667
894,4,6,0.966667
2916,2,2,0.966667
1714,3,4,0.966667
1624,3,0,0.966667
417,3,5,0.966667
1623,2,1,0.966667
202,4,5,0.966667
401,3,2,0.966667
1536,4,5,0.966667
1530,4,5,0.966667
715,3,2,0.966667
2957,3,1,0.966667
2916,4,4,0.966667
2380,0,1,0.966667
715,2,0,0.966667
2855,1,6,0.966667
1422,1,4,0.966667
2857,3,5,0.966667
1082,2,6,0.966667
1032,1,6,0.966667
417,0,0,0.966667
2733,1,3,0.966667
1302,2,3,0.966667
2685,1,1,0.966667
2830,4,6,0.966667
1834,3,5,0.966759
1597,1,5,0.966759
1834,1,3,0.966759
1597,2,5,0.966759
1587,4,0,0.966759
2386,1,4,0.966767
552,3,6,0.966767
892,0,0,0.966767
1113,1,2,0.966767
1113,0,4,0.966767
1099,3,3,0.966767
537,0,4,0.966767
526,2,3,0.966767
526,1,6,0.966767
1031,2,2,0.966767
1028,2,2,0.966767
1028,4,4,0.966767
940,3,2,0.966767
552,1,6,0.966767
1681,1,5,0.966767
412,3,4,0.966767
406,2,6,0.966767
478,0,6,0.966767
403,4,3,0.966767
1531,3,4,0.966767
1527,0,1,0.966767
1511,2,2,0.966767
1509,4,2,0.966767
363,3,5,0.966767
2386,4,6,0.966767
676,1,2,0.966767
152,3,2,0.966777
2322,1,0,0.966777
2322,2,0,0.966777
145,4,3,0.966777
2163,2,2,0.966777
2811,2,3,0.966777
2046,1,6,0.966777
145,1,1,0.966777
1380,0,3,0.966777
1380,1,3,0.966777
2664,4,1,0.966777
2661,1,6,0.966777
2734,4,1,0.96679
2727,2,0,0.96679
2725,2,2,0.96679
22,4,6,0.966805
2971,1,1,0.966805
1847,1,4,0.966851
1833,1,3,0.966851
1831,3,2,0.966851
1831,4,3,0.966851
1831,2,2,0.966851
1821,2,1,0.966851
1818,4,3,0.966851
1596,2,0,0.966851
1596,2,1,0.966851
1874,1,4,0.966851
1596,1,5,0.966851
1223,2,3,0.966867
1110,1,2,0.966867
1110,0,4,0.966867
542,2,1,0.966867
542,1,3,0.966867
273,1,0,0.966867
1735,0,1,0.966867
943,2,5,0.966867
943,1,3,0.966867
893,3,4,0.966867
1735,4,3,0.966867
866,2,5,0.966867
1715,2,3,0.966867
411,1,6,0.966867
392,4,3,0.966867
679,4,1,0.966867
675,4,0,0.966867
1336,1,6,0.966867
705,2,2,0.966867
2164,2,5,0.966887
2160,4,1,0.966887
2158,1,5,0.966887
2827,1,0,0.966887
1986,2,6,0.966887
1986,0,6,0.966887
118,1,0,0.966887
2919,0,4,0.966887
2919,2,4,0.966887
189,3,4,0.966887
189,3,3,0.966887
1470,1,5,0.966887
1421,2,3,0.966887
1369,2,0,0.966887
1369,4,6,0.966887
1425,4,1,0.966887
2667,0,3,0.966887
1411,1,4,0.966887
33,4,3,0.966912
23,2,2,0.966942
1836,1,3,0.966942
1819,0,4,0.966942
1092,2,1,0.966967
1050,3,2,0.966967
2567,3,3,0.966967
551,1,6,0.966967
1056,2,1,0.966967
514,2,1,0.966967
982,2,2,0.966967
1791,2,5,0.966967
653,4,1,0.966967
1760,3,1,0.966967
870,4,1,0.966967
870,2,6,0.966967
402,3,2,0.966967
402,4,3,0.966967
1534,1,2,0.966967
1534,1,1,0.966967
668,4,0,0.966967
668,2,3,0.966967
667,2,3,0.966967
667,4,0,0.966967
158,1,5,0.966997
2327,1,0,0.966997
1990,1,0,0.966997
2850,1,2,0.966997
1926,1,4,0.966997
1926,3,3,0.966997
41,4,6,0.966997
158,0,3,0.966997
2321,0,3,0.966997
2846,0,4,0.966997
200,2,2,0.966997
196,0,3,0.966997
2326,0,3,0.966997
1472,2,3,0.966997
1412,3,1,0.966997
2846,4,1,0.966997
2820,2,4,0.966997
1866,3,0,0.967033
2729,2,5,0.967033
1595,3,5,0.967033
2745,0,1,0.967033
2729,2,0,0.967033
619,0,5,0.967066
2531,3,3,0.967066
1103,4,0,0.967066
1081,3,0,0.967066
984,2,2,0.967066
941,2,5,0.967066
930,1,4,0.967066
930,0,0,0.967066
927,2,2,0.967066
1789,3,3,0.967066
699,2,2,0.967066
879,4,3,0.967066
879,4,0,0.967066
619,0,6,0.967066
1730,2,3,0.967066
419,0,0,0.967066
418,3,5,0.967066
1095,4,3,0.967066
1528,4,5,0.967066
670,3,1,0.967066
677,1,1,0.967066
674,0,0,0.967066
2918,4,5,0.967105
143,4,3,0.967105
1989,4,1,0.967105
117,1,5,0.967105
1474,2,6,0.967105
1471,1,5,0.967105
2918,0,4,0.967105
143,3,5,0.967105
2660,1,6,0.967105
1878,4,0,0.967123
1826,0,4,0.967123
2784,4,6,0.967153
1105,1,5,0.967164
1676,4,2,0.967164
994,3,1,0.967164
709,4,2,0.967164
986,1,1,0.967164
928,2,2,0.967164
883,3,6,0.967164
883,4,6,0.967164
1676,2,1,0.967164
1637,4,6,0.967164
1636,3,3,0.967164
706,4,2,0.967164
673,3,1,0.967164
83,4,2,0.967164
666,1,2,0.967164
673,4,5,0.967164
2498,2,5,0.967213
2898,1,3,0.967213
2648,2,0,0.967213
2826,0,4,0.967213
1948,0,5,0.967213
1918,2,0,0.967213
1877,3,0,0.967213
822,2,2,0.967213
1594,4,0,0.967213
165,3,2,0.967213
2898,0,4,0.967213
617,1,3,0.967262
1135,2,6,0.967262
548,0,3,0.967262
507,0,4,0.967262
506,0,4,0.967262
499,1,3,0.967262
1897,1,4,0.967262
471,3,6,0.967262
471,4,4,0.967262
924,3,2,0.967262
504,3,3,0.967262
511,0,4,0.967262
878,4,0,0.967262
876,0,0,0.967262
1635,0,3,0.967262
1617,3,3,0.967262
1616,2,0,0.967262
407,4,0,0.967262
407,4,3,0.967262
1544,1,6,0.967262
1135,1,2,0.967262
689,4,5,0.967262
665,1,2,0.967262
665,1,0,0.967262
710,0,1,0.967262
2569,3,4,0.967262
2780,2,3,0.967273
2780,0,0,0.967273
1875,3,0,0.967302
1827,3,2,0.967302
2153,1,5,0.96732
123,4,3,0.96732
122,3,4,0.96732
1987,2,6,0.96732
1922,1,1,0.96732
1919,0,3,0.96732
1919,3,0,0.96732
164,3,2,0.96732
848,1,6,0.96732
848,0,2,0.96732
207,1,1,0.96732
2927,0,4,0.96732
1403,4,4,0.96732
2818,3,0,0.96732
334,3,3,0.96732
1404,4,0,0.96732
1052,2,1,0.967359
1116,0,4,0.967359
1007,4,2,0.967359
1007,4,0,0.967359
1007,3,2,0.967359
1005,2,3,0.967359
990,0,2,0.967359
938,3,2,0.967359
938,1,3,0.967359
470,4,4,0.967359
1797,2,1,0.967359
1641,3,1,0.967359
1640,4,6,0.967359
1640,3,1,0.967359
1628,2,6,0.967359
1628,1,3,0.967359
277,1,0,0.967359
49,4,0,0.967359
49,4,5,0.967359
276,1,2,0.967359
1337,3,4,0.967359
1828,1,3,0.967391
2738,1,3,0.967391
2775,4,2,0.967391
2769,4,6,0.967391
2716,4,5,0.967391
2301,0,5,0.967427
142,4,3,0.967427
142,4,0,0.967427
264,1,2,0.967427
332,3,2,0.967427
1954,3,5,0.967427
1924,2,6,0.967427
2303,0,1,0.967427
205,2,3,0.967427
205,1,5,0.967427
1405,2,2,0.967427
637,2,4,0.967456
1130,3,5,0.967456
1125,1,2,0.967456
1125,1,6,0.967456
2554,3,5,0.967456
547,4,6,0.967456
1178,1,6,0.967456
502,0,0,0.967456
498,2,3,0.967456
1896,1,4,0.967456
1896,0,1,0.967456
637,3,1,0.967456
1745,2,3,0.967456
1742,0,1,0.967456
875,0,5,0.967456
1896,0,5,0.967456
425,4,3,0.967456
425,4,2,0.967456
50,0,4,0.967456
1556,4,0,0.967456
1554,3,2,0.967456
1554,0,1,0.967456
1553,1,6,0.967456
1548,0,6,0.967456
1125,3,5,0.967456
1178,2,3,0.967456
696,0,4,0.967456
693,4,1,0.967456
654,2,3,0.967456
661,2,3,0.967456
654,3,1,0.967456
616,0,5,0.967456
2239,0,1,0.967509
2467,4,2,0.967532
2467,4,0,0.967532
2357,3,3,0.967532
2319,4,1,0.967532
2319,1,6,0.967532
2317,1,0,0.967532
2305,0,1,0.967532
137,0,3,0.967532
2156,3,6,0.967532
137,2,0,0.967532
2155,3,6,0.967532
2317,0,3,0.967532
847,0,2,0.967532
209,0,4,0.967532
622,4,1,0.967552
622,1,0,0.967552
622,3,4,0.967552
1117,0,4,0.967552
1137,2,3,0.967552
1134,2,6,0.967552
664,2,1,0.967552
2592,3,4,0.967552
1741,2,3,0.967552
659,3,1,0.967552
1634,3,3,0.967552
664,2,3,0.967552
1558,4,0,0.967552
1558,0,6,0.967552
664,1,3,0.967552
657,0,3,0.967552
1741,4,4,0.967552
657,4,1,0.967552
2560,4,3,0.967552
2560,3,5,0.967552
2713,4,4,0.967626
2329,1,3,0.967638
2316,4,1,0.967638
2654,1,5,0.967638
124,0,3,0.967638
1952,1,3,0.967638
2860,1,6,0.967638
1364,4,4,0.967638
850,1,6,0.967638
844,1,6,0.967638
844,3,4,0.967638
843,3,6,0.967638
843,3,4,0.967638
843,0,3,0.967638
842,2,1,0.967638
2897,0,4,0.967638
1393,3,3,0.967638
336,1,3,0.967638
2652,0,5,0.967638
621,3,4,0.967647
660,4,0,0.967647
1120,1,2,0.967647
934,0,0,0.967647
454,3,6,0.967647
443,3,2,0.967647
432,1,6,0.967647
431,1,6,0.967647
1643,3,3,0.967647
1633,3,1,0.967647
51,0,4,0.967647
1626,2,6,0.967647
1626,3,0,0.967647
1560,4,0,0.967647
698,2,2,0.967647
663,2,3,0.967647
655,2,3,0.967647
1593,0,3,0.967655
1234,2,1,0.967742
2969,4,5,0.967742
2591,3,4,0.967742
298,1,2,0.967742
2334,3,3,0.967742
2318,4,1,0.967742
295,2,1,0.967742
1138,3,5,0.967742
1131,3,5,0.967742
1121,3,3,0.967742
2240,3,6,0.967742
1121,1,2,0.967742
2634,2,4,0.967742
2148,3,5,0.967742
1363,4,4,0.967742
2711,4,4,0.967742
2772,4,6,0.967742
1254,3,2,0.967742
1799,1,2,0.967742
2558,4,3,0.967742
1692,0,4,0.967742
329,2,6,0.967742
2981,4,5,0.967742
424,3,4,0.967742
211,4,5,0.967742
210,3,4,0.967742
1549,1,6,0.967742
2981,0,4,0.967742
2981,4,1,0.967742
1119,3,5,0.967742
1144,4,1,0.967742
1392,4,0,0.967742
697,2,2,0.967742
662,3,1,0.967742
2594,4,3,0.967742
77,0,0,0.967836
303,4,3,0.967836
1174,2,0,0.967836
1151,4,6,0.967836
294,4,3,0.967836
1145,4,1,0.967836
1139,4,1,0.967836
1719,1,5,0.967836
1243,3,2,0.967836
469,1,2,0.967836
1139,3,5,0.967836
469,3,5,0.967836
1327,1,0,0.967836
2595,2,2,0.967836
2577,3,3,0.967836
2577,3,4,0.967836
641,0,6,0.967836
2506,2,5,0.967846
2336,4,1,0.967846
2336,3,0,0.967846
128,4,5,0.967846
1950,0,5,0.967846
1944,4,2,0.967846
2336,0,3,0.967846
247,3,2,0.967846
114,1,0,0.967846
327,0,2,0.967846
852,2,4,0.967846
212,3,4,0.967846
2632,1,5,0.967846
1483,3,4,0.967846
1483,4,2,0.967846
2888,2,2,0.967846
1397,1,0,0.967846
2890,4,1,0.967846
2863,1,6,0.967846
2859,4,3,0.967846
1395,2,1,0.967846
2266,1,1,0.967857
2251,4,6,0.967857
2238,2,6,0.967857
24,3,6,0.967871
24,2,2,0.967871
2547,3,0,0.96793
1255,3,2,0.96793
1255,3,5,0.96793
1150,2,1,0.96793
1126,3,1,0.96793
1011,4,0,0.96793
1894,2,6,0.96793
458,3,6,0.96793
1802,2,1,0.96793
1722,1,5,0.96793
2562,2,6,0.96793
1551,0,6,0.96793
2562,3,5,0.96793
2508,2,5,0.967949
2465,1,0,0.967949
2443,0,1,0.967949
600,4,6,0.967949
2312,1,0,0.967949
2307,0,1,0.967949
1940,2,0,0.967949
251,0,6,0.967949
248,2,6,0.967949
1690,0,4,0.967949
1481,2,6,0.967949
323,1,1,0.967949
2961,1,1,0.967972
1173,2,0,0.968023
1149,4,6,0.968023
1146,4,1,0.968023
2574,3,3,0.968023
1887,1,3,0.968023
456,1,2,0.968023
456,2,4,0.968023
1293,2,2,0.968023
437,1,6,0.968023
1664,3,6,0.968023
1662,3,6,0.968023
1613,0,1,0.968023
1613,1,5,0.968023
1611,0,1,0.968023
16,4,2,0.968037
16,3,6,0.968037
1398,0,1,0.968051
2893,4,3,0.968051
593,3,6,0.968051
2337,3,0,0.968051
2142,2,4,0.968051
2056,4,0,0.968051
257,0,6,0.968051
257,3,2,0.968051
2929,4,4,0.968051
113,1,5,0.968051
113,3,0,0.968051
851,0,5,0.968051
851,1,6,0.968051
2142,3,5,0.968051
1486,4,5,0.968051
2893,4,1,0.968051
2929,3,1,0.968051
2260,0,3,0.968085
2253,3,4,0.968085
2246,4,0,0.968085
9,3,1,0.968085
9,0,1,0.968085
1165,3,3,0.968116
1165,2,2,0.968116
292,0,1,0.968116
1141,3,0,0.968116
449,1,4,0.968116
468,4,0,0.968116
1612,1,5,0.968116
1562,2,0,0.968116
2588,3,4,0.968116
2516,3,3,0.968153
1210,4,6,0.968153
2330,0,5,0.968153
2120,2,3,0.968153
2088,1,6,0.968153
249,4,3,0.968153
243,2,6,0.968153
853,2,5,0.968153
1689,4,2,0.968153
213,3,4,0.968153
809,0,4,0.968153
773,2,5,0.968153
2951,0,0,0.968153
2628,1,6,0.968153
2258,0,3,0.968198
2236,4,2,0.968198
2236,0,3,0.968198
2791,4,2,0.968198
1253,3,2,0.968208
289,4,4,0.968208
1267,2,0,0.968208
461,3,6,0.968208
461,1,4,0.968208
1801,2,1,0.968208
451,0,4,0.968208
451,4,3,0.968208
436,2,6,0.968208
436,3,4,0.968208
436,1,6,0.968208
1652,0,3,0.968208
1610,1,5,0.968208
1292,4,3,0.968208
2590,4,4,0.968208
343,0,0,0.968254
2464,1,4,0.968254
2462,3,2,0.968254
2462,3,3,0.968254
606,0,6,0.968254
605,3,4,0.968254
2350,1,1,0.968254
352,2,3,0.968254
2123,4,1,0.968254
605,4,6,0.968254
1699,3,5,0.968254
854,1,2,0.968254
1687,4,2,0.968254
810,3,6,0.968254
799,0,4,0.968254
799,1,5,0.968254
1491,4,4,0.968254
1485,2,5,0.968254
2629,1,5,0.968254
1203,1,1,0.968254
1265,2,0,0.9683
1265,3,6,0.9683
1168,2,1,0.9683
1156,2,3,0.9683
1168,4,4,0.9683
465,4,2,0.9683
1289,0,5,0.9683
633,3,1,0.9683
1266,0,5,0.9683
2589,3,5,0.9683
2589,4,3,0.9683
2237,4,0,0.96831
2446,3,5,0.968354
608,0,6,0.968354
1199,1,2,0.968354
596,3,1,0.968354
594,3,6,0.968354
2352,3,3,0.968354
349,3,0,0.968354
2345,3,1,0.968354
2878,3,5,0.968354
134,3,0,0.968354
2351,3,0,0.968354
2345,3,3,0.968354
2886,2,2,0.968354
1698,0,1,0.968354
1697,3,6,0.968354
2886,0,0,0.968354
801,3,6,0.968354
801,0,2,0.968354
801,1,5,0.968354
765,0,4,0.968354
349,4,3,0.968354
1490,4,4,0.968354
2873,3,0,0.968354
2968,0,1,0.968379
26,2,6,0.968379
26,0,6,0.968379
1251,4,4,0.968391
625,1,1,0.968391
1169,3,3,0.968391
1164,2,3,0.968391
1891,0,4,0.968391
1891,0,5,0.968391
1891,3,5,0.968391
1886,2,6,0.968391
1800,2,1,0.968391
1166,2,0,0.968391
1655,4,0,0.968391
1566,3,4,0.968391
1264,1,5,0.968391
2229,2,6,0.968421
2206,2,6,0.968421
2795,4,4,0.968421
321,3,3,0.968454
2510,4,2,0.968454
1208,1,1,0.968454
2436,1,3,0.968454
2406,0,6,0.968454
2402,4,6,0.968454
2397,4,2,0.968454
592,3,6,0.968454
592,0,2,0.968454
2339,3,3,0.968454
2339,4,1,0.968454
2121,4,1,0.968454
2086,1,6,0.968454
130,4,3,0.968454
322,2,6,0.968454
325,3,3,0.968454
607,4,6,0.968454
246,3,2,0.968454
797,3,3,0.968454
792,4,6,0.968454
782,3,3,0.968454
379,1,6,0.968454
2083,0,4,0.968454
763,3,3,0.968454
1502,3,1,0.968454
379,4,1,0.968454
607,0,6,0.968454
1362,2,1,0.968454
2396,2,2,0.968454
321,2,6,0.968454
325,3,0,0.968454
2979,3,4,0.968468
74,0,3,0.968481
1161,4,4,0.968481
286,2,6,0.968481
1568,2,6,0.968481
1323,2,2,0.968481
1285,0,5,0.968481
2228,4,0,0.968531
2209,4,6,0.968531
2207,0,1,0.968531
2796,1,1,0.968531
2110,2,2,0.968553
317,0,0,0.968553
317,2,3,0.968553
2343,2,2,0.968553
1206,3,3,0.968553
2432,1,0,0.968553
2419,3,6,0.968553
2393,1,2,0.968553
2449,3,5,0.968553
2349,1,1,0.968553
2349,2,2,0.968553
2348,4,1,0.968553
2342,3,3,0.968553
2876,3,0,0.968553
2110,2,3,0.968553
1350,2,1,0.968553
2141,1,5,0.968553
1766,0,0,0.968553
795,3,6,0.968553
794,0,6,0.968553
2883,1,6,0.968553
2931,4,0,0.968553
2875,2,2,0.968553
2069,2,1,0.968553
2393,4,6,0.968553
628,0,6,0.968571
287,2,1,0.968571
55,3,6,0.968571
55,0,4,0.968571
1653,4,5,0.968571
1298,1,3,0.968571
1278,2,6,0.968571
1269,2,6,0.968571
27,2,2,0.968627
27,1,3,0.968627
27,2,6,0.968627
2196,2,0,0.968641
2191,2,1,0.968641
36,4,2,0.968641
2451,3,1,0.968652
2433,0,6,0.968652
2433,2,4,0.968652
2401,2,5,0.968652
2373,3,3,0.968652
2139,3,1,0.968652
2139,1,5,0.968652
2139,4,1,0.968652
1074,2,4,0.968652
1074,4,3,0.968652
2126,1,5,0.968652
2124,4,1,0.968652
2116,2,3,0.968652
2090,3,0,0.968652
2089,4,2,0.968652
2085,3,0,0.968652
2068,0,2,0.968652
2068,4,6,0.968652
2065,4,0,0.968652
2065,4,6,0.968652
2062,4,2,0.968652
2059,4,2,0.968652
957,1,3,0.968652
241,3,4,0.968652
917,2,4,0.968652
1773,1,1,0.968652
2090,2,3,0.968652
859,0,0,0.968652
855,4,6,0.968652
1686,3,4,0.968652
808,0,2,0.968652
804,1,5,0.968652
796,4,6,0.968652
793,4,6,0.968652
584,3,5,0.968652
353,3,0,0.968652
2059,0,1,0.968652
44,0,6,0.968652
56,0,3,0.968661
1571,1,6,0.968661
1284,0,5,0.968661
1287,2,6,0.968661
1284,3,6,0.968661
1270,1,5,0.968661
2522,2,4,0.96875
2459,1,4,0.96875
1214,3,3,0.96875
2434,2,5,0.96875
2420,3,6,0.96875
2410,0,0,0.96875
2400,2,6,0.96875
2400,2,4,0.96875
2347,2,3,0.96875
2347,0,2,0.96875
581,4,2,0.96875
2227,0,6,0.96875
2227,2,6,0.96875
2225,4,0,0.96875
2215,1,5,0.96875
2131,1,5,0.96875
1071,2,4,0.96875
1070,3,2,0.96875
2072,0,6,0.96875
2063,4,2,0.96875
2060,0,1,0.96875
2978,0,1,0.96875
1810,3,1,0.96875
1810,3,3,0.96875
567,3,1,0.96875
57,0,4,0.96875
1771,1,2,0.96875
1771,1,3,0.96875
57,3,6,0.96875
104,1,5,0.96875
1700,3,6,0.96875
2073,3,1,0.96875
807,0,2,0.96875
791,3,6,0.96875
791,1,3,0.96875
768,2,5,0.96875
1494,2,0,0.96875
2967,3,5,0.96875
1306,1,2,0.96875
1448,0,2,0.96875
2881,2,2,0.96875
1271,2,5,0.96875
2707,4,4,0.96875
2410,4,5,0.96875
1306,1,3,0.96875
2691,3,1,0.96875
1271,0,5,0.96875
630,4,6,0.968839
1860,0,2,0.968839
58,0,4,0.968839
1570,1,6,0.968839
1305,2,2,0.968839
1316,2,2,0.968839
1307,1,2,0.968839
2423,1,2,0.968847
2418,4,5,0.968847
2394,4,2,0.968847
570,0,2,0.968847
559,4,2,0.968847
2136,0,0,0.968847
2132,0,3,0.968847
377,1,6,0.968847
237,3,6,0.968847
1780,3,5,0.968847
103,3,2,0.968847
857,1,2,0.968847
769,3,3,0.968847
762,3,6,0.968847
384,3,2,0.968847
566,1,2,0.968847
2281,1,1,0.968858
2231,1,6,0.968858
2216,0,0,0.968858
2216,4,3,0.968858
2197,2,0,0.968858
2190,2,4,0.968858
2190,2,5,0.968858
2959,0,1,0.968858
64,1,4,0.968927
63,1,4,0.968927
62,1,1,0.968927
62,0,3,0.968927
1280,2,3,0.968927
1280,4,6,0.968927
1219,0,2,0.968944
583,1,0,0.968944
580,1,5,0.968944
580,3,2,0.968944
558,3,1,0.968944
2135,1,5,0.968944
2134,1,5,0.968944
2127,3,2,0.968944
2107,2,2,0.968944
372,4,2,0.968944
963,2,4,0.968944
955,4,0,0.968944
955,0,0,0.968944
955,2,5,0.968944
355,4,5,0.968944
2871,3,1,0.968944
222,3,0,0.968944
220,0,3,0.968944
856,4,2,0.968944
856,3,0,0.968944
756,0,0,0.968944
2115,4,6,0.968944
1216,4,6,0.968944
355,3,4,0.968944
724,1,0,0.968944
2278,1,1,0.968966
2278,0,0,0.968966
2214,1,5,0.968966
2211,2,6,0.968966
2201,3,4,0.968966
2198,2,6,0.968966
2201,2,6,0.968966
1449,1,1,0.968966
1438,0,2,0.968966
69,0,0,0.969014
1859,0,2,0.969014
1853,2,2,0.969014
1808,3,0,0.969014
1600,0,0,0.969014
1600,3,4,0.969014
1582,3,4,0.969014
1582,3,0,0.969014
1573,2,6,0.969014
1573,1,4,0.969014
1283,4,3,0.969014
1276,0,5,0.969014
1275,2,5,0.969014
1275,0,5,0.969014
2415,4,5,0.96904
2375,0,3,0.96904
575,0,2,0.96904
575,1,2,0.96904
574,4,6,0.96904
2092,2,3,0.96904
2091,4,2,0.96904
1042,4,2,0.96904
1041,1,6,0.96904
1041,4,4,0.96904
722,4,6,0.96904
2933,3,6,0.96904
1911,0,3,0.96904
953,1,4,0.96904
110,2,0,0.96904
909,0,2,0.96904
905,3,2,0.96904
905,0,0,0.96904
1783,3,1,0.96904
1768,0,0,0.96904
107,4,2,0.96904
107,0,1,0.96904
107,1,5,0.96904
106,0,4,0.96904
105,4,3,0.96904
1704,3,6,0.96904
806,2,2,0.96904
95,2,4,0.96904
761,3,2,0.96904
382,4,5,0.96904
382,4,2,0.96904
88,1,4,0.96904
1186,1,2,0.96904
2624,0,6,0.96904
2033,3,6,0.969072
2014,4,1,0.969072
2701,0,3,0.969072
1310,1,2,0.969101
1850,1,1,0.969101
59,3,6,0.969101
59,0,0,0.969101
1581,2,5,0.969101
1574,3,2,0.969101
1309,2,5,0.969101
1308,2,6,0.969101
66,1,1,0.969101
1299,1,3,0.969101
